id,name,packaging,unit_price,iva,unit_size,size_format,price_decreased
189,Papel higiénico húmedo WC Bosque Verde,Paquete,1.55,21,100.0,ud,False
189,Papel higiénico húmedo WC Bosque Verde,Paquete,0.80,21,1.0,ud,False
189,Toallitas desmaquillantes cara y ojos Deliplus piel normal-mixta,Paquete,1.15,21,1.0,ud,False
189,Toallitas desmaquillantes cara y ojos Deliplus piel seca y sensible,Paquete,1.15,21,25.0,ud,False
189,Toallitas Refrescantes Deliplus,Paquete,1.10,21,25.0,ud,False
189,Toallitas Refrescantes Deliplus,Paquete,0.70,21,20.0,ud,False
189,Toallitas Dermo Higiene Corporal Deliplus tamaño gigantes,Paquete,3.95,21,60.0,ud,False
189,Toallitas Refrescantes Deliplus monodosis,Caja,1.50,21,1.0,ud,False
189,Toallitas hidroalcohólicas Deliplus 75% Alcohol,Paquete,0.90,21,15.0,ud,False
189,Toallitas desmaquillantes Micelar & Oil Deliplus para todo tipo de pieles,Paquete,1.60,21,1.0,ud,False
185,Discos desmaquillantes Deliplus redondos algodón 100%,Paquete,1.15,21,1.0,ud,False
185,Toallitas desmaquillantes cara y ojos Deliplus piel normal-mixta,Paquete,1.15,21,1.0,ud,False
185,Toallitas desmaquillantes cara y ojos Deliplus piel seca y sensible,Paquete,1.15,21,25.0,ud,False
185,Discos desmaquillantes Deliplus ovalados algodón 100%,Paquete,1.65,21,1.0,ud,False
185,Agua Micelar cara y ojos Facial Clean Deliplus,Bote,3.20,21,0.4,l,False
185,Mascarilla facial peeling de alga negra Montagne Jeunesse,Paquete,1.75,21,0.016,l,False
185,Desmaquillador de ojos y labios bifásico Waterproof Facial Clean Deliplus,Bote,2.00,21,0.15,l,False
185,Leche facial limpiadora Facial Clean Deliplus,Bote,1.50,21,0.25,l,False
185,Esponja facial desmaquillante Deliplus vegetal,Paquete,1.15,21,1.0,ud,False
185,Gel facial limpiador Facial Clean Deliplus,Bote,2.50,21,0.25,l,False
185,"Limpiador, exfoliante y mascarilla Arcilla Blanca Facial Clean Deliplus",Bote,3.50,21,0.1,l,False
185,Tiras faciales limpia poros Doctor San,Caja,4.30,21,1.0,ud,False
185,Mousse facial limpiadora purificante Deliplus Oil Free,Bote,4.00,21,0.2,l,False
185,Agua facial de avena Deliplus,Spray,2.98,21,0.3,l,False
185,Aceite facial limpiador espumoso Deliplus Facial Clean,Bote,4.00,21,0.175,l,False
185,Toallitas desmaquillantes Micelar & Oil Deliplus para todo tipo de pieles,Paquete,1.60,21,1.0,ud,False
185,Gel facial limpiador Sensitive Deliplus Facial Clean,Bote,4.00,21,0.1,l,False
185,Tónico facial árbol de té y prebióticos Deliplus Facial Clean,Bote,3.50,21,0.255,l,False
185,Mascarilla facial Hidra Boom Mask Deliplus con Camelias de Jeju y ácido hialurónico,Paquete,1.75,21,1.0,ud,False
185,Tónico facial vitamina C y niacinamida Deliplus Facial Clean iluminador y antioxidante,Bote,3.50,21,0.255,l,False
185,Discos impregnados ácido salicílico Deliplus Oil Free purificantes y seborreguladores,Caja,4.50,21,50.0,ud,False
185,Mascarilla facial de barro arcilla de rosas Montagne Jeunesse,Pack-2,1.75,21,0.016,kg,False
185,Mascarilla facial de arcilla y carbón vegetal Deliplus,Bote,3.00,21,0.05,l,False
185,Crema facial Revitaliza y Reestructura Sisbela Reafirm Deliplus con ácido ribonucleico RNA,Tarro,5.00,21,0.05,l,False
185,Crema facial Textura Ligera Prevent Age Skin Deliplus,Tarro,7.00,21,0.05,l,False
185,Recambio crema facial Texura Ligera Prevent Age Skin Deliplus,,4.00,21,0.05,l,False
185,Hidratante facial BB cream Deliplus 01 claro FPS 20,Bote,4.50,21,0.05,l,False
185,Hidratante facial BB cream Deliplus 02 medio FPS 20,Bote,4.50,21,0.05,l,False
185,Crema facial día Textura Rica Regen Skin Deliplus,Tarro,7.00,21,0.05,l,False
185,Recambio crema facial día Textura Rica Regen Skin Deliplus,,4.00,21,0.05,l,False
185,Crema facial Dragon's Blood Anti Ox Deliplus FPS 12,Tarro,5.00,21,0.05,l,False
185,Crema facial hidratante día Revitalift L'Oréal antiarrugas extra firmeza,Tarro,9.50,21,0.05,l,False
185,Crema facial noche Textura Rica Regen Skin Deliplus,Tarro,7.00,21,0.05,l,False
185,Recambio crema facial noche Textura Rica Regen Skin Deliplus,,4.00,21,0.05,l,False
185,Crema facial fluida hidratante Deliplus Oil Free,Tubo,4.80,21,0.05,l,False
185,Crema facial hidratante y fortalecedora Deliplus Sensitive con vitamina K Ox,Tarro,7.00,21,0.05,l,False
185,Gel facial secante de imperfecciones Deliplus Oil Free,Tubo,4.25,21,0.015,l,False
185,Crema facial Vitamina C Viseger Pharma FPS 50+,Tarro,7.00,21,0.05,l,False
185,Crema facial noche Deliplus aclarante anti-manchas,Bote,6.00,21,0.05,l,False
185,Crema facial protectora anti-manchas Deliplus FPS 50+,Bote,6.00,21,0.05,l,False
185,Gel facial Hidrata Deliplus ácido hialurónico,Tarro,5.00,21,0.05,l,False
185,Crema facial Hidrata Deliplus ácido hialurónico y aloe vera,Tarro,5.00,21,0.05,l,False
185,Recambio crema facial Green Caviar Prevent Age Skin Deliplus,,4.00,21,0.05,l,False
185,Tarro vacío para recambio crema facial Deliplus,,4.00,21,1.0,ud,False
185,Gel facial Matifica Deliplus sebo-regulador,Bote,6.00,21,0.05,l,False
185,Contorno de ojos Antiarrugas e Iluminador Deliplus Sisbela Reafirm,Tarro,4.50,21,0.015,l,False
185,Sérum reductor instantáneo de bolsas y ojeras Deliplus Sisbela Reafirm,Caja,5.00,21,0.01,l,False
185,Crema contorno de ojos y párpados Dragon's blood Deliplus Anti Ox,Bote,4.50,21,0.015,l,False
185,Contorno de ojos arrugas y bolsas Deliplus Prevent Age Skin,Tubo,5.00,21,0.015,l,False
185,Lote facial para contorno de ojos My moment,Caja,9.50,21,1.0,ud,False
185,Perlas faciales Q10 Khanya concentrado reafirmante antiarrugas,Paquete,1.50,21,1.0,ud,False
185,Ampollas faciales spray flash Tensor Effect Deliplus Sisbela Reafirm,Caja,2.50,21,0.004,l,False
185,Ampollas faciales Ácido Hialurónico Hidrata Deliplus concentrado,Caja,3.50,21,0.014,l,False
185,Sérum facial potenciador 12% silicio Deliplus Sisbela Reafirm,Frasco,6.00,21,0.03,l,False
185,Aceite facial Licopeno Deliplus Anti Ox,Frasco,6.00,21,0.03,l,False
185,Sérum facial Retinol Deliplus Regen Skin,Frasco,6.00,21,0.03,l,False
185,Sérum facial Despigmentante Deliplus Anti-manchas,Frasco,6.00,21,0.03,l,False
185,Sérum facial Sebo-regulador Deliplus Equilibrio,,6.00,21,0.03,l,False
185,Sérum facial Ácido Hialurónico y Ceramidas Deliplus Hidrata,Frasco,6.00,21,0.03,l,False
185,Aceite de Ricino Deliplus,Bote,3.95,21,0.03,l,False
191,Bandas de cera facial Deliplus piel sensible,Paquete,1.20,21,1.0,ud,False
191,Bandas de cera especial piernas Deliplus piel sensible,Paquete,1.65,21,1.0,ud,False
191,Crema depilatoria hombre Deliplus piel normal,Caja,3.00,21,0.2,l,False
191,Crema depilatoria mujer para el cuerpo Deliplus piel sensible,Bote,3.00,21,0.2,l,False
191,Crema decolorante rostro y cuerpo Deliplus piel sensible,Caja,3.70,21,0.15,l,False
191,Cera caliente en tarro Deliplus piel sensible,Caja,4.10,21,0.25,kg,False
191,Gel para depilar con cuchilla Deliplus piel sensible,Bote,2.80,21,0.2,l,False
191,Bandas de cera facial Pure Veet piel sensible,Paquete,4.95,21,1.0,ud,False
191,Cera caliente Profesional en perlas Deliplus piel normal,Bote,4.50,21,0.3,kg,False
191,Bandas de cera cuerpo y piernas Pure Veet piel sensible,Caja,5.50,21,1.0,ud,False
191,Cera roll-on depilación con bandas Deliplus piel normal,Caja,4.25,21,0.1,l,False
191,Crema depilatoria Pure Veet piel sensible,Bote,5.00,21,0.2,l,False
191,Crema depilatoria Veet for men piel sensible,Bote,5.00,21,0.2,l,False
191,Crema depilatoria facial Deliplus piel sensible,Caja,2.55,21,0.02,l,False
191,Cera caliente en cazuela Deliplus piel sensible,Caja,3.10,21,0.1,kg,False
191,Pinza de cejas Deliplus oblicua,Paquete,2.00,21,1.0,ud,False
191,Pinza de cejas Deliplus recta,Paquete,2.00,21,1.0,ud,False
191,Maquinillas depilación desechables Deliplus Body 2 hojas,Paquete,1.00,21,1.0,ud,False
191,Maquinillas depilación desechables Gillette Venus Colors 3 hojas,Paquete,3.45,21,1.0,ud,False
191,Maquinilla depilación recargable Gillette Venus Comfortglide Breeze 3 hojas,Caja,7.95,21,1.0,ud,False
191,Recambios maquinilla depilación Gillette Venus Comfortglide Breeze 3 hojas,Caja,14.00,21,1.0,ud,False
191,Maquinilla depilación recargable Gillette Venus Smooth 3 hojas,Caja,7.50,21,1.0,ud,False
191,Recambios maquinilla depilación Gillette Venus Smooth 3 hojas,Caja,9.95,21,1.0,ud,False
191,Maquinilla depilación recargable Wilkinson Hydro Silk 5 hojas,Caja,4.95,21,1.0,ud,False
191,Recambios maquinilla depilación Wilkinson Hydro Silk 5 hojas,Caja,7.95,21,1.0,ud,False
191,Maquinilla depilación recargable Deliplus Body System 6 hojas,Caja,5.60,21,1.0,ud,False
191,Recambios maquinilla depilación Deliplus Body System 6 hojas,Caja,5.85,21,3.0,ud,False
188,Desodorante roll-on cuidado aloe Deliplus,,0.85,21,0.05,l,False
188,Desodorante roll-on dermo extra control Sanex,,1.90,21,0.05,l,False
188,Desodorante roll-on mujer cuidado seda Deliplus,,0.85,21,0.05,l,False
188,Desodorante roll-on mujer perfume afrutado Deliplus,,0.85,21,0.05,l,False
188,Desodorante roll-on mujer invisible Deliplus,,0.85,21,0.05,l,False
188,Desodorante roll-on invisible black & white Nivea,,2.15,21,0.05,l,False
188,Desodorante roll-on cuidado avena Deliplus,,0.85,21,0.05,l,False
188,Desodorante roll-on sensitive Byly,,1.70,21,0.05,l,False
188,Desodorante roll-on dermo sensitive Sanex,,1.90,21,0.05,l,False
188,Desodorante roll-on invisible black & white Nivea Men,,2.15,21,0.05,l,False
188,Desodorante roll-on dry impact Nivea Men,,2.15,21,0.05,l,False
188,Desodorante stick original Tulipán Negro,,2.40,21,0.1,l,False
188,Desodorante roll-on active control Sanex men,,1.90,21,0.05,l,False
188,Desodorante roll-on hombre invisible Deliplus antimanchas,,0.85,21,0.05,l,False
188,Desodorante en crema 0% alcohol Deliplus,,1.60,21,0.05,l,False
188,Desodorante en crema original Dove,,2.30,21,0.05,l,False
188,Desodorante piedra de alumbre mineral Deonat,,2.20,21,0.06,kg,False
188,Desodorante en crema sensitive seda Byly,Tubo,2.15,21,0.025,l,False
188,Desodorante roll-on original advanced care Dove,,2.50,21,0.05,l,False
188,Desodorante roll-on Zero % Sanex,,1.90,21,0.05,l,False
188,Desodorante stick Artic Deliplus antimanchas,,2.00,21,0.075,l,False
188,Desodorante stick pH Balance Dermo Sanex protector,,3.40,21,0.065,l,False
188,Desodorante Aloe Active Fresh Deliplus,Spray,1.80,21,0.2,l,False
188,Desodorante body spray Aqua Deliplus,Spray,1.80,21,0.2,l,False
188,Desodorante body spray Power Deliplus,Spray,1.80,21,0.2,l,False
188,Desodorante invisible black + white Rexona,Spray,2.25,21,0.2,l,False
188,Desodorante invisible ice fresh Rexona Men,Spray,2.25,21,0.2,l,False
188,Desodorante original advanced care Dove,Spray,3.95,21,0.2,l,False
188,Desodorante invisible Black & White Nivea,Spray,2.75,21,0.2,l,False
188,Desodorante mujer invisible Deliplus antimanchas,Spray,1.80,21,0.2,l,False
188,Desodorante mujer cuidado seda Deliplus,Spray,1.80,21,0.2,l,False
188,Desodorante invisible Black & White Nivea Men,Spray,2.75,21,0.2,l,False
188,Desodorante hombre invisible Deliplus antimanchas,Spray,1.80,21,0.2,l,False
188,Desodorante mujer perfume afrutado Deliplus,Spray,1.80,21,0.2,l,False
188,Desodorante hombre Gold Temptation Axe Essentiel,Spray,2.30,21,0.15,l,False
188,Desodorante hombre Dark Temptation Axe,Spray,3.15,21,0.15,l,False
188,Desodorante cobalt dry Rexona,Spray,2.25,21,0.2,l,False
188,Desodorante hombre Africa Axe Essentiel,Spray,2.30,21,0.15,l,False
188,Desodorante dermo extra control Sanex,Spray,3.00,21,0.2,l,False
188,Desodorante delicado avena Deliplus,Spray,1.80,21,0.2,l,False
188,Desodorante Lactovit,Spray,2.75,21,0.2,l,False
188,Desodorante original Heno de Pravia,Spray,3.00,21,0.25,l,False
188,Desodorante antitranspirante aloe Deliplus,Spray,1.60,21,0.075,l,False
188,Desodorante mujer pure natural 9.60,Spray,2.20,21,0.15,l,False
188,Desodorante hombre natural 9.60,Spray,2.20,21,0.15,l,False
188,Desodorante Zero % Sanex,Spray,3.00,21,0.2,l,False
188,Desodorante body spray Limite Deliplus,Spray,1.80,21,0.2,l,False
188,Polvos desodorantes para pies Deliplus,Bote,2.00,21,0.075,kg,False
188,Desodorante fresh & dry para pies Deliplus,Spray,2.00,21,0.15,l,False
188,Toallitas desodorantes con aloe vera Deliplus,Paquete,1.50,21,1.0,ud,False
187,Gel de baño frutal Deliplus piel normal,Botella,1.05,21,1.0,l,False
187,Gel de baño oliva Deliplus piel seca,Botella,1.40,21,0.75,l,False
187,Gel de baño frescor azul Deliplus piel normal,Botella,0.75,21,0.75,l,False
187,Gel de baño hidratante Natural Honey,Botella,2.70,21,0.9,l,False
187,Gel de baño leche & miel Deliplus piel normal,Botella,1.40,21,0.75,l,False
187,Gel-Champú de baño dermoprotector Deliplus para cuerpo y cabello,Bote,1.00,21,0.25,l,False
187,Gel de baño tiernos recuerdos Deliplus piel normal,Botella,1.40,21,0.75,l,False
187,Gel de baño avena Deliplus piel sensible,Botella,1.40,21,0.75,l,False
187,Gel de baño coco Deliplus piel normal,Botella,1.40,21,0.75,l,False
187,Gel de baño hidratación profunda Dove,Botella,3.25,21,0.54,l,False
187,Envase rellenable Deliplus tamaño viaje,Bote,0.90,21,0.1,l,False
187,Gel de baño con sales minerales La Toja,Botella,2.70,21,0.55,l,False
187,Gel de baño vainilla Deliplus crema de ducha piel normal,Botella,1.40,21,0.75,l,False
187,Gel de baño classic original Magno,Botella,2.95,21,0.55,l,False
187,Gel de baño jabón natural glicerina Deliplus piel grasa,Botella,1.50,21,0.75,l,False
187,Gel de baño argán Deliplus piel muy seca,Botella,1.40,21,0.5,l,False
187,Gel de baño nutritivo Lactovit,Botella,2.95,21,0.75,l,False
187,Gel de baño dermoprotector Sanex piel normal,Bote,4.00,21,0.85,l,False
187,Gel de baño 10% urea Deliplus piel áspera y deshidratada,Botella,2.00,21,0.5,l,False
187,Gel aceite de baño Deliplus,Botella,3.50,21,0.5,l,False
187,Gel de baño 98% natural Deliplus piel normal,Botella,2.00,21,0.5,l,False
187,Gel de baño exfoliante Té Chai Deliplus piel normal,Botella,2.50,21,0.5,l,False
187,Jabón de manos Beauty Cream Bar Dove pastilla,Paquete,3.00,21,0.36,kg,False
187,Jabón de manos natural original Heno de Pravia pastilla,Paquete,3.00,21,0.45,kg,False
187,Jabón de manos glicerina 100% natural Deliplus pastilla,Paquete,1.00,21,0.125,kg,False
187,Jabón de manos dermoprotector Deliplus líquido,Bote,0.90,21,0.5,l,False
187,Jabón de manos hidratante con avena Deliplus líquido,Bote,1.30,21,0.5,l,False
187,Jabón de manos kids Deliplus líquido,Bote,1.30,21,0.5,l,False
187,Jabón de manos tiernos recuerdos Deliplus líquido,Bote,1.40,21,0.5,l,False
187,Jabón de manos natural de glicerina Deliplus líquido,Bote,1.50,21,0.5,l,False
187,Jabón de manos neutralizante de olores Deliplus líquido,Bote,1.60,21,0.5,l,False
187,Jabón de manos sandalwood & coconut Deliplus líquido,Bote,2.20,21,0.3,l,False
187,Gel de manos desinfectante Deliplus,Bote,1.20,21,0.075,l,False
187,Gel de manos hidroalcohólico 80% alcohol Deliplus antiséptico sin aclarado,Bote,3.10,21,0.5,l,False
187,Recarga jabón de manos dermoprotector Deliplus líquido,Paquete,1.50,21,1.0,l,False
187,Esponjas de baño con jabón Deliplus,Paquete,1.20,21,1.0,ud,False
187,Esponja de baño flor Deliplus exfoliación suave,Paquete,0.85,21,1.0,ud,False
187,Esponja de baño doble acción suave masaje Deliplus,Paquete,1.30,21,1.0,ud,False
187,Esponja de baño suave Deliplus,Paquete,1.30,21,1.0,ud,False
187,Esponja de baño exfoliación intensa Deliplus,Paquete,1.20,21,1.0,ud,False
187,Esponja de baño vegetal fibras naturales Deliplus,Paquete,1.40,21,1.0,ud,False
187,Esponja de baño rizo suave Deliplus,Paquete,1.30,21,2.0,ud,False
187,Esponja de baño dermo agua Deliplus,Paquete,1.50,21,1.0,ud,False
187,Guante de Crin exfoliante Deliplus,Paquete,2.15,21,1.0,ud,False
187,Esponja de baño infantil Disney,Paquete,1.60,21,1.0,ud,False
187,Cepillo de baño Deliplus,,4.00,21,1.0,ud,False
187,Toalla turbante seca pelo microfibra Deliplus,,2.70,21,1.0,ud,False
187,Esponjas de baño con jabón Deliplus extracto de aloe vera,Paquete,1.20,21,1.0,ud,False
186,Dentífrico Triple Acción Colgate con flúor,Tubo,1.95,21,0.1,l,False
186,Dentífrico Pro-Expert Oral-B con flúor menta fresca,Tubo,3.20,21,0.085,l,False
186,Dentífrico Original Colgate total con flúor,Tubo,2.45,21,0.075,l,False
186,Dentífrico Blanqueador Bicarbonato Signal,Tubo,1.75,21,0.1,l,False
186,Dentífrico Protección Caries Colgate,Tubo,1.95,21,0.1,l,False
186,Dentífrico Bicarbonato blanqueador Deliplus,Tubo,1.10,21,0.1,l,False
186,Dentífrico Repair & Protect Sensodyne con flúor,Tubo,4.70,21,0.075,l,False
186,Dentífrico Blanqueante Sensodyne,Tubo,3.95,21,0.075,l,False
186,Dentífrico Max White One Colgate,Tubo,3.00,21,0.075,l,False
186,Dentífrico Max Fresh Colgate,Tubo,2.20,21,0.1,l,False
186,Dentífrico Fresh Gel menta extra refrescante Deliplus,Tubo,1.10,21,0.1,l,False
186,Dentífrico Herbal Deliplus con flúor,Tubo,1.10,21,0.1,l,False
186,Dentífrico Cuidado Encías Deliplus con flúor,Tubo,1.50,21,0.1,l,False
186,Dentífrico Dental Pearl Deliplus blanqueador,Tubo,1.95,21,0.1,l,False
186,Dentífrico 3 action Deliplus,Tubo,1.10,21,0.1,l,False
186,Dentífrico gel White Effect Deliplus 2 en 1,Bote,1.05,21,0.1,l,False
186,Dentífrico gel Clorofila Fresh Deliplus 2 en 1,Bote,1.05,21,0.1,l,False
186,Dentífrico Anticaries Deliplus,Tubo,1.10,21,0.1,l,False
186,Dentífrico infantil + 2 años Deliplus,Tubo,1.00,21,0.075,l,False
186,Dentífrico Sensitive Deliplus,Tubo,1.50,21,0.1,l,False
186,Dentífrico Gingival Clorhexidina Deliplus con flúor,Tubo,1.95,21,0.1,l,False
186,Dentífrico infantil +6 años Deliplus menta suave con flúor,Tubo,1.00,21,0.075,l,False
186,Dentífrico infantil +6 años Deliplus sabor gominola con flúor,Tubo,1.00,21,0.075,l,False
186,Dentífrico reparación activa de encías Parodontax con bicarbonato y flúor menta fresca,Tubo,4.95,21,0.075,l,False
186,Cepillo dental Medio Deliplus,Paquete,1.00,21,1.0,ud,False
186,Cepillo dental Suave Deliplus,Paquete,1.00,21,1.0,ud,False
186,Cepillo dental Duro Deliplus,Paquete,1.00,21,1.0,ud,False
186,Cepillo dental Medio todo en uno Oral-B,Paquete,2.80,21,1.0,ud,False
186,Cepillo dental Sensitive Deliplus encías y dientes sensibles,Paquete,1.30,21,1.0,ud,False
186,Cepillo dental Infantil Mickey Deliplus,Paquete,0.90,21,1.0,ud,False
186,Cepillo dental Medio Ultra avanzado Deliplus,Paquete,1.85,21,1.0,ud,False
186,Recambios cepillo dental Eléctrico,Paquete,3.85,21,1.0,ud,False
186,Cepillo dental Especial Ortodoncia Deliplus,Paquete,1.80,21,1.0,ud,False
186,Recambios cepillo dental eléctrico Oral-B Pro Precision Clean,Paquete,9.45,21,1.0,ud,False
186,Cepillo dental Eléctrico Sonic,Paquete,4.60,21,1.0,ud,False
186,Recambios cepillo dental Eléctrico Sonic,Paquete,3.85,21,1.0,ud,False
186,Cepillo dental Eléctrico Oral-B Vitality,Caja,20.00,21,1.0,ud,False
186,Enjuague bucal Total Action Deliplus,Botella,1.35,21,0.5,l,False
186,Enjuague bucal Fresh 0% alcohol Deliplus,Botella,1.35,21,0.5,l,False
186,Cepillos interdentales cónicos Extrafinos Deliplus,Paquete,1.50,21,1.0,ud,False
186,Enjuague bucal Explosion Action Deliplus,Botella,1.50,21,0.5,l,False
186,Enjuague bucal Blanqueador Bicarbonato Deliplus zero alcohol,Botella,1.50,21,0.5,l,False
186,Crema adhesiva para prótesis dentales Benfix sin sabor,Tubo,3.50,10,0.05,kg,False
186,Spray bucal Deliplus,Paquete,2.00,21,0.01,l,False
186,Cepillos interdentales cónicos Finos Deliplus,Paquete,1.50,21,1.0,ud,False
186,Enjuague bucal protección dientes y encías Listerine menta,Botella,4.75,21,0.5,l,False
186,Hilo dental con cera y sabor menta,Paquete,1.80,21,1.0,ud,False
186,Enjuague bucal cuidado total Listerine menta,Botella,4.75,21,0.5,l,False
186,Enjuague bucal Gingival Deliplus con clorhexidina,Botella,2.00,21,0.5,l,False
186,Enjuague bucal Cuidado Encías Deliplus zero alcohol,Botella,2.00,21,0.5,l,False
186,Enjuague bucal Kids Deliplus zero alcohol,Botella,1.50,21,0.5,l,False
186,Cinta dental con cera y sabor menta,Paquete,2.50,21,1.0,ud,False
186,Crema fijadora prótesis dentales Polident fijación fuerte,Tubo,4.80,10,0.04,kg,False
186,Enjuague bucal Sensitive Deliplus zero alcohol,Botella,2.00,21,0.5,l,False
186,Tabletas limpiadoras prótesis dentales Benfix y ortodoncias,Caja,2.45,21,1.0,ud,False
186,Arcos dentales para higiene interdental Deliplus,Caja,1.80,21,1.0,ud,False
186,Cepillos interdentales micro Deliplus,Paquete,1.50,21,1.0,ud,False
190,Compresa sin alas normal Deliplus Classic,Paquete,1.13,4,1.0,ud,False
190,Compresa con alas noche plegada Deliplus Classic,Paquete,1.32,4,1.0,ud,False
190,Compresa sin alas de incontinencia Deliplus Maxi,Paquete,3.30,10,12.0,ud,False
190,Compresa con alas normal Deliplus Suave,Paquete,2.15,4,1.0,ud,False
190,Compresa con alas noche Deliplus Suave,Paquete,1.15,4,1.0,ud,False
190,Compresa sin alas de incontinencia Deliplus Extra,Paquete,3.50,10,20.0,ud,False
190,Compresa sin alas normal plegada Deliplus Classic,Paquete,1.18,4,1.0,ud,False
190,Compresa con alas super Deliplus Suave,Paquete,2.15,4,1.0,ud,False
190,Compresa sin alas super plegada Deliplus Classic,Paquete,1.32,4,1.0,ud,False
190,Compresa con alas normal Evax cotton like,Paquete,3.50,4,1.0,ud,False
190,Compresa con alas normal Deliplus Dry,Paquete,2.15,4,1.0,ud,False
190,Compresa con alas super Deliplus Dry,Paquete,2.15,4,1.0,ud,False
190,Compresa sin alas de incontinencia Deliplus Normal,Paquete,3.50,10,24.0,ud,False
190,Compresa sin alas normal Evax fina y segura,Paquete,2.00,4,1.0,ud,False
190,Compresa con alas super Evax cotton like,Paquete,3.00,4,1.0,ud,False
190,Compresa con alas noche Ausonia,Paquete,2.95,4,1.0,ud,False
190,Compresa sin alas normal Deliplus Suave,Paquete,2.15,4,1.0,ud,False
190,Compresa con alas de noche Evax Cotton Like,Paquete,2.65,4,1.0,ud,False
190,Compresa con alas normal Ausonia,Paquete,2.95,4,1.0,ud,False
190,Compresa con alas super Ausonia,Paquete,2.95,4,1.0,ud,False
190,Compresa con alas normal Evax fina y segura,Paquete,2.00,4,1.0,ud,False
190,Compresa sin alas super Deliplus Suave,Paquete,2.15,4,1.0,ud,False
190,Compresa sin alas maxi super Evax,Paquete,2.00,4,1.0,ud,False
190,Compresa sin alas de incontinencia Deliplus Mini,Paquete,3.50,10,30.0,ud,False
190,Compresa sin alas extraplana Deliplus,Paquete,1.70,4,1.0,ud,False
190,Compresa sin alas extraplana noche Deliplus,Paquete,1.70,4,1.0,ud,False
190,Compresa con alas normal Deliplus Suave,Paquete,1.00,4,1.0,ud,False
190,Compresa con alas normal Deliplus Cotton,Paquete,3.07,4,1.0,ud,False
190,Compresa con alas super Deliplus Cotton,Paquete,3.07,4,1.0,ud,False
190,Copa menstrual íntima talla M Deliplus,Caja,8.51,4,1.0,ud,False
190,Copa menstrual íntima talla L Deliplus,Caja,8.51,4,1.0,ud,False
190,Compresa sin alas de incontinencia Deliplus Maxi Night,Paquete,3.30,10,10.0,ud,False
190,Protegeslip normal Deliplus Suave,Caja,1.85,4,1.0,ud,False
190,Protegeslip y compresa 2 en 1 Deliplus Suave,Caja,1.65,4,1.0,ud,False
190,Protegeslip maxi Deliplus Suave,Caja,2.25,4,1.0,ud,False
190,Protegeslip normal Evax,Caja,2.84,4,1.0,ud,False
190,Protegeslip maxi Evax,Caja,3.40,4,1.0,ud,False
190,Protegeslip normal plegado Deliplus Suave,Caja,1.51,4,1.0,ud,False
190,Protegeslip Cotton flexiform Carefree regular + tanga,Caja,2.05,4,1.0,ud,False
190,Protegeslip ultrafino Deliplus Fresh,Caja,1.23,4,1.0,ud,False
190,Protegeslip tanga Deliplus Fresh,Caja,1.28,4,1.0,ud,False
190,Protegeslip micro Deliplus Fresh,Caja,2.00,4,1.0,ud,False
190,Protegeslip de incontinencia Deliplus pequeño,Caja,3.10,10,1.0,ud,False
190,Protegeslip normal Deliplus Dry,Caja,2.10,4,1.0,ud,False
190,Protegeslip maxi Deliplus Dry,Caja,2.50,4,1.0,ud,False
190,Protegeslip normal Deliplus Cotton,Caja,1.70,4,1.0,ud,False
190,Protegeslip maxi Deliplus Cotton,Caja,1.80,4,1.0,ud,False
190,Tampones super Tampax Compak con aplicador,Caja,5.75,4,1.0,ud,False
190,Tampones super Deliplus con aplicador compacto,Caja,2.98,4,1.0,ud,False
190,Tampones super plus Tampax Compak con aplicador,Caja,5.75,4,1.0,ud,False
190,Tampones regular Deliplus con aplicador compacto,Caja,2.98,4,1.0,ud,False
190,Tampones regular Tampax Compak con aplicador,Caja,5.75,4,1.0,ud,False
190,Tampones super Tampax Pearl con aplicador,Caja,5.25,4,1.0,ud,False
190,Tampones regular Tampax Pearl con aplicador,Caja,5.25,4,1.0,ud,False
190,Tampones super plus Tampax Pearl con aplicador,Caja,5.25,4,1.0,ud,False
190,Tampones super plus Deliplus con aplicador compacto,Caja,2.98,4,1.0,ud,False
190,Tampones mini Deliplus con aplicador compacto,Caja,1.90,4,1.0,ud,False
190,Tampones regular Deliplus 100% algodón,Caja,2.55,4,18.0,ud,False
190,Tampones super Deliplus 100% algodón,Caja,2.55,4,18.0,ud,False
190,Tampones super plus Deliplus 100% algodón,Caja,2.55,4,15.0,ud,False
190,Protector cama tamaño 60 x 90 cm Deliplus,Paquete,8.50,21,1.0,ud,False
190,Pañal adulto braguita talla M Deliplus Pants plus,Paquete,10.80,10,1.0,ud,False
190,Pañal adulto braguita talla L Deliplus Pants Plus,Paquete,11.95,10,1.0,ud,False
190,Compresa de incontinencia Tena masculina,Caja,4.05,10,1.0,ud,False
190,Pañal adulto talla M Deliplus,Paquete,13.55,10,1.0,ud,False
190,Pañal adulto talla G Deliplus,Paquete,14.80,10,1.0,ud,False
190,Toallitas íntimas cuidado diario Deliplus,Paquete,1.30,21,25.0,ud,False
190,Toallitas íntimas cuidado diario Deliplus,Paquete,0.85,21,1.0,ud,False
190,Toallitas íntimas cuidado diario Deliplus monodosis,Caja,1.80,21,1.0,ud,False
190,Gel de higiene íntima Deliplus,Bote,1.25,21,0.5,l,False
190,Gel de higiene íntima hidratante Deliplus,Bote,2.25,21,0.5,l,False
194,Laca de uñas top coat efecto gel Deliplus 662,,3.15,21,1.0,ud,False
